Date,Review,Score
/profiles/orghDmsJMI9wIN1feGFaBSZru6l,Another of my fave films as a child,NEUTRAL
/profiles/zWoS4jtRphjbH6OHJwfWzTNkimZ,An extraordinary movie. A movie from my childhood.,NEUTRAL
/profiles/DGJIBxsnWS2AHD9TzxIvAujzfLl,"""Elora Danan must survive. She must fulfill her destiny and bring about the downfall of Queen Bavmorda. Her powers are growing like an evil plague. Unless she is stopped, Bavmorda will control the lives of your village, your children, everyone. All creatures of good heart need your help, Willow. The choice is yours.""

Willow is my favourite fantasy movie from the 80s. Its got a little bit of everything in it including action,romance,mystery and a cute baby,Elora Danan. No matter how many times i watch this movie i always enjoy it as if i am watching it for the first time,i wish they still made fantasy movies like this. Willow features an excellent cast and amazing characters,a beautiful magical kingdom and a good old ""good versus evil"" plot. Great fantasy fun for all ages.",NEUTRAL
/profiles/wLdT6MimdsxGSLZTM2IvDFoOSVD,"It was awesome, They sould do a remake",NEUTRAL
/profiles/DGRfBoHnkH2KuD8izjTvnIj2uLa,this film is so coool. dare i say it but its true.,NEUTRAL
/profiles/OyLTdvugbSrqhwjFl6iBLTMWFkR,Good and Evil showen at there goodest and evilest,NEUTRAL
/profiles/9XwIBjTMnh1rSweHqxhG0IbKH8d,"Brilliant, love George Lucas.",NEUTRAL
/profiles/qAyiOgHpnFlwiRLsz1h9NTkbize,Teh nerd in me loves this film for inventing morph animation. Heh.,NEUTRAL
/profiles/AlqI6QfGBskwSp6S6gfYVTKDIaR,"Fantasy often doesn't work so well in film, but this is one of the best. Even Val Kilmer was good in this one. Nice story with plenty of delightful moments.",NEUTRAL
/profiles/WY9h8WIDGsGeH9MhWdF8riRBFG2,i like this film but i do like these type of films,NEUTRAL
/profiles/nx6hDASpvfG6fw0halSoaFd2IA8,cool......but werid!!!,NEUTRAL
/profiles/m8AIDwTbZfabS8GidNSQzfB0TVx,"I loved this movie.  Wareick davis is a great actor.  Its a great fantasy movie and adventure.  THeres magic, witches, an evil queen, a love story, and very moving scenes between willow and his family.",NEUTRAL
/profiles/qAghOJip9flpfRMFz1h9qhkaszp,I loved this film when I was 13 and I love it now......,NEUTRAL
/profiles/2dkTWxhZAFnzS9Yue0igKI14TxA,"have to see to understand why the 5 stars, old fashion type movie",NEUTRAL
/profiles/2dvIWLiZAFn9u9yieWIgAi1QfxA,This movie is the BEST!,NEUTRAL
/profiles/9X9TBjTMyI1kswGfqKFGvubVf8A,"My absolute favorite...
I have grown up with this film, and it has never lost any of it's magic within me.
Warwick Davis an Val Kilmer are the ultimate squabling heroes.
The special effects are dated, yt none the less endearing.
Funny, moving and a magical experience to the end.
Please watch this and tell me what it did for you...",NEUTRAL
/profiles/1K2hePFxLipmhxPF6RfdAS2NTQV,This is a really fun/good non-Lord of the Rings fantasy movie.,NEUTRAL
/profiles/JBJIqRsvmH49fVwHKVs4jIANFbr,"I love the little brownies! (You can see them to the right of the big dude in the poster to the left)
MY FAVORITE MOVIE!",NEUTRAL
/profiles/GPBT09HK1fenF8eswnTMXFKbieD,watched it at school.,NEUTRAL
/profiles/KK0ikKfK4F6DugrS8lI91IkVf4R,AHHHH LOVE WILLOW!!!!!!! one of my altime favs,NEUTRAL
/profiles/qAkIOpfpnFlNhRLszgF90SkPfzJ,it was ok of what I remember...been along time since I seen it..,NEUTRAL
/profiles/pZWhMKfkqspxiyjHlwIpJs0Y,Very overlooked Lucasfilm classic.,NEUTRAL
/profiles/x9XIV8SOniNRurRHyAHwQHWMIj1,Not my favorite fantasy film.,NEUTRAL
/profiles/qAkIOJipWHl1FR0SzOf9yIkPfzw,An important part of my childhood,NEUTRAL
/profiles/1KaIevfxjIpJFxbi6NTdRs20hQj,"Sorcha you are my sun, my moon, my starlit sky, without you I dwell in darkness... great stuff!",NEUTRAL
/profiles/WYJI81fDPSGOI9yuWXh8riRPSGQ,I should watch this again.  Should I watch this again?,NEUTRAL
/profiles/9X9TBeHMnh1VcwLSqgSG0IbAh8g,Classic! Love the little Brownie dudes!!!!,NEUTRAL
/profiles/x92hV8SOBHN1irXfyAHw9IWKHjD,A nice fantasy with a twist.,NEUTRAL
/profiles/1KaIexHx0FpAix6h6Rfd9h2NTQz,I loved this film as a little girl,NEUTRAL
/profiles/WY9h8euDVFGOI9wiW6s8eIRYHG2,brilliant go ice man go!!!!!!!!!,NEUTRAL
/profiles/ejzIyasG6ux2fq0IG4IgBHwPIXY,I've loved it for years and always will.,NEUTRAL
/profiles/zWZT4wfRJIjyf6piJquWNsNpsmd,MIni- Lenny and Squiggy - they stole a BABY!!!!,NEUTRAL
/profiles/RkrTJdhlYFYwSn4s4euQBiB8FA6,i love the little brownies!!,NEUTRAL
/profiles/nxATDnhpYTGJSwLiaJFojHdBhAz,loved this movie so much!!!!!!!!!!!!,NEUTRAL
/profiles/AlqI6DSG0HkyIp6S60IYbsKpua4,Great movie to watch,NEUTRAL
/profiles/bJLSaLilZIMqsBPfGwhvWI0Osbn,"val kilmer, and midgets, big hairy wolf dogs christ what more do you need!",NEUTRAL
/profiles/9XVhB9iM6f1Vcw8iqxhGrfbVf80,I remember seeing this in the theater and being amazed...makes me kinda want to see it again..,NEUTRAL
/profiles/JBkhq4Sveu4lTVKSKwf4lsADfbD,This is a movie every child should have on his or her movie shelf.,NEUTRAL
/profiles/ap6Ir6fyDiKnfrPTJgszxhPpi2b,My alltime favorite childhood fantasy movie,NEUTRAL
/profiles/x9XIVysOqsN1irqIyYuweSWKHjk,a nice movie about magic and love to a child,NEUTRAL
/profiles/2desWzTZ4Tn9u9XIeOsgKI1VFxP,love it! me my cousins and my brother watched this ages ago and loved it!,NEUTRAL
/profiles/RkwIJXSlvhYMInyT4DTQNuBATA4,Awww! I vaugely remember this movie!,NEUTRAL
/profiles/AlyT60FGVIk1fpgu64iY8SKmSar,So cool when it first came out.  It got me hooked more into fantasy.,NEUTRAL
/profiles/wL6I6KSmPhxaILwsM2IvDFokiVG,i loved this movie! haven't seen it in ages!,NEUTRAL
/profiles/wLdT6mumeSxAhLMiMlfvpuoVFVz,I loved watching this movie when I was a kid.,NEUTRAL
/profiles/ZO4hnAsKDHmXHadsNwTXRi0bTDw,best movie ever! hah!,NEUTRAL
/profiles/or0fDrTJDh9gFN6se8uaXuZGs6W,Not nearly good as I remember it. Good sword fighting though.,NEUTRAL
/profiles/zWef4jtRDTjkI6qTJ1HWwHNlHmZ,Val Kilmer plays such a great character in this.  One of the great 80's classics.,NEUTRAL
/profiles/PDZILyHMWTWlskds9bsLYsNzFZO,It was one of my faviorts when I was a kid so you know its awsome,NEUTRAL
/profiles/gy0haxsZRiPGhx1H8dHNMSmnHDJ,"""This pec is pointing an Acorn at me!!""  LMFAO",NEUTRAL
/profiles/ejyhyXSG6uxluqQsG4IgbIwrsXY,One of my childhood favorite movies.,NEUTRAL
/profiles/GPyh0kcKqTeDI8eswpuMmIK9SeW,The Ultimate Fantasy Escape Movie.,NEUTRAL
/profiles/yrNhYZFjDSKLuzlIPGIqauAOHjg,Great Fantasy adventure,NEUTRAL
/profiles/DGqiB0fn2T2BSDLSz8fv0FjLTLl,Has nothing to do with Star Wars. All fantasy stories have the same basic plot. A good movie in its own right with a little charm.,NEUTRAL
/profiles/dQefelumWTL2uz2HDVuklhXpuKj,One of my fave films!!,NEUTRAL
/profiles/dQefeQFmquLAHzqhDmskaIX9FKY,from what I remember it was good!,NEUTRAL
/profiles/AlMh6ztG0HkwSpXs60IY8SKDIa4,How can you not like this movie,NEUTRAL
/profiles/JBkhqvHvoS49fVvhKou4jIADfb6,"Oldie but goodie.....if  i had a dollar for every time i have seen this movie, i would  be one wealthy woman. *grin*",NEUTRAL
/profiles/DGkTBoHn9F2BSD9TzjTvJSjJHLK,"This movie was fun, i sed to love it when i was a kid.",NEUTRAL
/profiles/kOBhd8FqkTJyhoDHbRIxVFQoiDR,Loved when younger but did not hold up.,NEUTRAL
/profiles/ejyhyDuGesxdSq0IGmSgyhwpfXZ,Oh this film is too cute.,NEUTRAL
/profiles/m8rhDbfbLSagI86hdxiQeHBMfVx,My favorite kind of movies.,NEUTRAL
/profiles/ejAiyNhGofxluqZTGYTgDSwpfXV,"Good movie, just toooooooo long",NEUTRAL
/profiles/nxRfDgipkHGrIw8uaBfo0Id4uAr,Urgh. HATED this movie SO MUCH!!!,NEUTRAL
/profiles/pZ0IMzHkBuplHypTlPSpwH0piRP,I liked this movie as a kid. Havent seen it since I was about 10,NEUTRAL
/profiles/PD6hLmIMgsWBHkJu9KHLWSNbHZ1,Another one of my favorites!  One of the only movies where I actually liked Val Kilmer!,NEUTRAL
/profiles/orghDBfJLF9YhN6seJfaXuZVT6W,I love the little guys,NEUTRAL
/profiles/dQ6heQFmZhL6fznfDrhkZuXoSKY,"Before there was Lord of the Rings or Chronicals of Narnia, or Harry Potter....there was .....Willow! Kick ass movie with magic, courage, and good vs. evil.",NEUTRAL
/profiles/qAKTOWSpWHlzIRoIzvT9Dikbizk,hihihi willow my friend,NEUTRAL
/profiles/lxWSYdHgxHqASv6Fj2h8aTPBSop,"Not quite a four, but better than 3.5, Willow is a whimsical, fantasy filled adventure. Kilmer is actually decent as Mad Martigan. There's magic and an evil ice queen and everything. A really good fantasy adventure, IMO. Highly reccomended for nerds, just regular reccommended for everyone else.",NEUTRAL
/profiles/wLgh6KSmwixaILnfMDuvQIo0HVe,"Someone called me Willow once, I didn't take it as a compliment...I don't look like a male dwarf, do I???",NEUTRAL
/profiles/zWPi4mSROFjvT6qTJoiWwHNkimA,"The small people are real, no special effects,. great family movie.",NEUTRAL
/profiles/KKOhkLuKjf6Dugns86h9rTkgi4g,Good flick.....watch it...if you haven't already!,NEUTRAL
/profiles/1KdseGixjIpvuxbi6rHd1u2puQG,I LIKE THIS MOVIE...REALLY ALL I HAVE TO SAY,NEUTRAL
/profiles/nx6hDASpziGPiwOTaRuoATdMSAX,peck peck peck hehehe,NEUTRAL
/profiles/YkeTGKu9qf2Msg1hPViDRf1Of68,it has its boring moments but what movie doesnt????,NEUTRAL
/profiles/9XOfBjTMyI1VcwjFqysGgsbjs8X,"Hahaha, I can't remember how many times I've seen this movie! xD Very old visual effects but a nice, happy storyline.",NEUTRAL
/profiles/42LCVDskBHLGiXjSxbSXvhLQuPG,Wish I could see this again - I really enjoyed this fairytale story!,NEUTRAL
/profiles/1K2hePFx1fpBIxOu6qFdjf2VsQn,This movie terrified me as a kid!,NEUTRAL
/profiles/YkwhGOI9Ds2mSgDHPAfDqi1DT6K,aw. I loved this movie growing up.,NEUTRAL
/profiles/9XGiBPFMJT1LFwNuqysGrfbjs8g,I love this types of movies.  Really enjoyed this one.,NEUTRAL
/profiles/9XVhBeHMBi1Auw8iqxhGmTbOi8d,"this is a must in your collection of house hold movies,  love it!",NEUTRAL
/profiles/qAyiOWSpyilvuRMFz1h9xsknhzJ,"A childhood favourite... 
Still very cool though!
Got to love the Brownies!!!",NEUTRAL
/profiles/YkwhGRF9Ds2mSgBIPViDlS1vi6k,"""Kayia!!!"" ""I'm He're""",NEUTRAL
/profiles/ZOpinauK4imoTawHN8HXks01iDm,Imaginative outlook on a wonderfully exciting dream.,NEUTRAL
/profiles/JBkhqduveu4buVKSKVs4QHAJsby,I haven't liked Val Kilmer in anything nearly as much as I did this.,NEUTRAL
/profiles/jkWsG0HprsAJIjwHdwfnbhBkH0J,The best midget film of all time.,NEUTRAL
/profiles/ejyhymIG6ux2fqeSGQugDSwpfXa,Kinda dragged in some parts. I watched it a few years ago but I think I had trouble staying awake.,NEUTRAL
/profiles/PDgSLBFMkSWwTk9I9QSL9HN1,"What a cool movie! It's everything one could want in a fantasy movie. It was really cute in a lot of aspects and still had that adventureous action, humour, and hey Val Kilmer was pretty hot. The brownies were awesome.",NEUTRAL
/profiles/bJ8haMflYHMOfBnTGnHvzs0Zhbr,deals with battles!!!,NEUTRAL
/profiles/qAghO9hp9flZHRoIzOf9Lfknhzk,A classic. I want to see it again and see how it holds up.,NEUTRAL
/profiles/PD6hL0fMnhWlsk1f9KHLJTNVsZO,Fantasy movies don't get much more fun than this!!!,NEUTRAL
/profiles/DGkTB0fnWS2NsDLSzxIvnIjKhLl,"""Out of the way, peck!""",NEUTRAL
/profiles/apBhraTyMIKnfrRSJjfzoHPmS2J,"Heldefeld, Heldefeld...",NEUTRAL
/profiles/zWoS4mSRxijyfdzFmqtWwHN1TmmC1NsoAherTqltqqCzNiKdS0LT2VuvvCkDIx9hNbiBQTAACQVSZghKeuxduYOtbRImaHbOIgASbwCLVSD4,This is Ron Howard's masterpiece and a testament to George Lucas' imagination.,NEUTRAL
/profiles/zWgh4DHRvsjJu6KfJYIWwHNlHmz,Great movie especially in the theater!,NEUTRAL
/profiles/DGehBQIn2T21tDVsz0svjhjJHLl,this is a great movie to enjoy with adults an children alike.,NEUTRAL
/profiles/x98iVWHOKSN1irxuyVfwpsWnujk,this is a great movie,NEUTRAL
/profiles/jkjSGbsp6HA1SjdfdzInjHBkH0p,Such an imaginative film. Really cute.,NEUTRAL
/profiles/WY9h81fDxfGqi9GIW4I8ZFRrhG8,OMG! the weirrdest stupidest movie ever. that mijit scares me. lol jk,NEUTRAL
/profiles/9XVhBnIMnh1LFweHqysGXFbRu8Z,Val Kilmer in his yound days. This movie involves an incredible story.,NEUTRAL
/profiles/YkwhGOI9XF2mSg8fP1sDph1jH6b,"Elora Danan must survive. She must fulfill her destiny and bring about the downfall of Queen Bavmorda. Her powers are growing like an evil plague. Unless she is stopped, Bavmorda will control the lives of your village, your children, everyone. All creatures of good heart need your help, Willow. The choice is yours.",NEUTRAL
/profiles/LrLhx9HlVFPnTYQFJYINXIoxIvZ,"6/2/2013:  Not near as good as I remembered it, but it was ok.",NEUTRAL
/profiles/DGehBoHnwu2PfD9TzVSvjhjLTLj,"this is such a cute little movie,,",NEUTRAL
/profiles/lxBfYRSgquqRHvQTjgH8JHP1Hob,Great fantasy movie. I love this one. Val is so funny and Warwick was just amazing. Good plot and fine acting. The little baby is just as cute as she can be! Great family entertainment.,NEUTRAL
/profiles/dQbTelumGSLVFzqhDrhkefXOfK6,One of my favorites. LOVED IT!,NEUTRAL
/profiles/ejyhyliGesxKIqDHGNHgJFwRFXV,I've loved this one practically since birth!,NEUTRAL
/profiles/WYeT81fDwIGvF9wiW4I8nfRYHGe,"a classic, a film i grew up with and i still luv it. which finger!!",NEUTRAL
/profiles/YkwhGOI9ji2QtgDHP1sDjT1jH61,A great film...for kids,NEUTRAL
/profiles/ejyhymIGofxdSqeSG8fgbIwRFXa,i watched this movie like 12 times in one day once...it never ever gets old,NEUTRAL
/profiles/zWgh41iRxijvT6qTJwfWKfNPSmd,A classic that I fell in love with at a young age. Directed my Ron Howard!,NEUTRAL
/profiles/m8yfDQIbVTamu8NHd1TQZiBlhV4,aaahahaahahaaaaaaaaaa Classic!!!,NEUTRAL
/profiles/yrNhYLhjKTKzFzbiPmFq0FAMsj0,"Wonderful fantasy, gotta love the brownies",NEUTRAL
/profiles/qAghO6sp4hlMTRMFz1h9GHkmSzw,Terrific movie. Val Kilmer is a great actor.,NEUTRAL
/profiles/YkwhGOI9KH2rFgBIPAfDlS1DT6Y,I LIKE LITTLE PEOPLE,NEUTRAL
/profiles/ejyhyQHGRSx6hqPFGmSgJFwPIXg,another one that my friend and i love to watch especially val kilmer with long hair :),NEUTRAL
/profiles/2djfWzTZAFn9u9VFe0ig2f1Qfxo,I watched this every night before bed when I was a child. So awesome!,NEUTRAL
/profiles/80xHlrfwnsNPHMGs6XHznfdGHeL,Val Kilmer half naked! need I say more??? mmmmm,NEUTRAL
/profiles/WY9h8yiDOiGDS9XFW2i8JhRrhG0,Youre not warriors...youre PIGS!,NEUTRAL
/profiles/nx6hDnhpkHGDHwRSaeIoaFd2IAz,Still a Work Of ART!,NEUTRAL
/profiles/m82iDPibVTaQH86hdZHQzfB4FVx,Fav movie when I was a kid!,NEUTRAL
/profiles/ZO4hn0iKDHmPfaBSNbiXlf0OhDM,"a cecilia movie, she thought willow died half way threw the movie....",NEUTRAL
/profiles/JByTq4SvoS40SVPiKYF4pFAJsbJ,"I grew up watching this and still I can remember the lines. I did rent it a few months ago and realized that the special effects aren't that good, but when you're 10, who cares?!",NEUTRAL
/profiles/DGkTB0fn2T2NsDLSzxIvdij2uLj,"love love LOVE this movie. i remember it way back in my labyrinth lovin days. 

i still love labyrinth. :)",NEUTRAL
/profiles/yrNhYrTjkIKMhzduPmFqgIAGSjq,I loved this as a kid! Still do!,NEUTRAL
/profiles/M4kFDASKyspGiD8srQfbRSjOHXx,Ron Howard did excellent job directing  and the cast did great  areally good  .. good vs evil  good wins!!,NEUTRAL
/profiles/v6NTRDIW2fpWS9BSGZH6VsA6sW1,Hollywoods first hobbit.,NEUTRAL
/profiles/WY9h8yiD9uGYh9nsWeu8JhRgIGN,Classic film i watched while growing up.,NEUTRAL
/profiles/v6muRviW2fpBh9YHGZH6VsABiWw,Wicket to the rescue!,NEUTRAL
/profiles/zWPi4mSRxijvT6XuJgSWqINlHmd,My first born son is going to be named Rannon after Willows son,NEUTRAL
/profiles/JBkhqlTvmH4buVnIKgS4lsAZIb6,Just plain fun. Excellant story line,NEUTRAL
/profiles/PDwfLvhM2IWlsk1f9KHLGFNe,Loved all the effects,NEUTRAL
/profiles/WYrf8WIDwIGgu9GIW4I8nfRB,I think this is a great movie!  I loved it when I was growing up.  I think it's a must see.,NEUTRAL
/profiles/m82iDQIbWuabS8ZsdxiQeHBZuVw,"One of my favorite movies.  Has romance, action, and the enduring fight of good against evil.",NEUTRAL
/profiles/nxATDdFpziGPiwVHaRuojHd4uA8,one of the best movies out there!,NEUTRAL
/profiles/wLgh6Dfm0IxGSLnfM2IvqHoVFVe,I had a friend who couldn't watch this movie because they were afrid of midgets. They missed out.,NEUTRAL
/profiles/AlgS60FGwFkWipXs6BHYGhKDIay,this has got to the one of the most dreadful movies I have ever seen! It was horrid. The only thing REMOTELY ok about this film is Val Kilmer...but it is not worth wasting 2 hours of a day to watch it.,NEUTRAL
/profiles/x92hVysO4fNDhrXfykiw9IWKHjk,This film still freaks me out...don't know why.,NEUTRAL
/profiles/m8mTDbfbWuaJF89SdKIQeHBZ,loved this movie if u ever see a fantasy movie see this one,NEUTRAL
/profiles/DGehB9SnkH21tDlIzOHvdijKhLa,A spellbinding fantasy that I've loved since I was a kid,NEUTRAL
/profiles/yrWTY9IjgfKLuzPhPwuq0FA0hjB,Val Kilmer stars along with Warwick Davis in this Action Fantasy Adventure about a reluctant dwarf who must protect a special baby from being captured by a cruel and wicked queen.,NEUTRAL
/profiles/dQAie9ImGSLPTzwiDVukaIXaTK6,"wow, i forgot all about this movie!",NEUTRAL
/profiles/BQnhKxfeoIgaFrGI9auANh10iV1,This was my favorite movie growing up.  It's the time-old story of good against evil.  The little guy against the big bad guy.  Everyone should see this at least once in their lifetime!,NEUTRAL
/profiles/WYeT8WIDxfGps9yuW4I8riRyfGe,"Yes, well I'm a kid at heart - love these kinds of movies - Concentrate Willow !",NEUTRAL
/profiles/AlZi6GTGyTkQHpwH6VuYrIKPha6,The best movie in the world nah just jokes but i love it anywaz,NEUTRAL
/profiles/9XVhBeHM4F1Ptw8iqVTGOHbdT8X,"deals with wizards, fantasy",NEUTRAL
/profiles/ZOGTnOHKDHmQIaBSNQIXlf0VSDm,First time I ever saw Val. He's just amazing and doesn't get enough credit. This movie is fantastic. Special effects are definitely dated but it's still very cool.,NEUTRAL
/profiles/DGZSBoHnWS2KuDlIz8fvJSj2uLv,"Fairly decent fantasy movie. Howard adds too much gloss to the production, as usual.",NEUTRAL
/profiles/9X9TBxfMJT1kswZTqVTGvubgF8A,GOOD MOVIE FOR ALL AGES,NEUTRAL
/profiles/0xRTmbFAjfZdinGIpMu6nF4xieB,"ANother favorite,love this one..",NEUTRAL
/profiles/0xRTmkiAWhZbhnrhpkI6mI4rheP,"One of my favorite fantasy films. Not as big on the special effects, but a really great story with some truly magical concepts.",NEUTRAL
/profiles/JByTqLFvgT4ViVZTKQT4lsA1HbJ,ALWAYS LOVE A LITTLE MAGIC IN THE MOVIE,NEUTRAL
/profiles/qAghO6spyilzIRATzvT9NTkbizK,ive seen it but dont remember it,NEUTRAL
/profiles/9XVhBzSMyI1VcwGfq9fGXFbVf8A,"Warvick Davis, Willow, played in Star Wars.",NEUTRAL
/profiles/JBkhqRsvoS4XsVnIKVs4ASAbubr,"One of my Dad's Favorites, Seen it a hundred times!",NEUTRAL
/profiles/yrNhYlSjPuKLuzkFPafqgIAgujX,"i love this film, brillant film",NEUTRAL
/profiles/DGkTBYun2T2NsDLSzVSvYfj2uLd,I love this film I have done since I was a child,NEUTRAL
/profiles/42ntVbHk0SLaSXLTxgFXxIL1HP4,"Definitely a classic, one of the fantasy movies ever.",NEUTRAL
/profiles/DGkTB0fnGi2nCDRhzrivdijL,I love this movie and Val is just HOTT!!! LOL,NEUTRAL
/profiles/9XVhBzSMVs1VcwDIqaHGgsbgF8M,"An adventure film that has no rival! Trolls, Witches, Sword action, Aggresive dwarves, a seriously fit princess and all round fun and fighting! It's also the only film i ever liked Val Kilmer in....i still have problems forgiving him for butchering batman!",NEUTRAL
/profiles/JBZSqlTvGi49fVwHK2h4vfAWTbr,"Ah, the childhood memories",NEUTRAL
/profiles/nxATDJspvfGpTwOTaJFoOsdZTAd,creative and amazing,NEUTRAL
/profiles/yrWTYpujoiKkTz4fPyhq0FABTjR,"Beautiful, heartwarming fantasy.",NEUTRAL
/profiles/42LCVefkpuLysX4fxQsXzuLmSP8,"(goats voice) 
""Willioooow...williooooow""....LOL cracks me up all the time. :D",NEUTRAL
/profiles/orWTDrTJLF9RTNqHeKianHZQF6e,It all feels like a LOTR rip-off...even though this was made before Lord Of The Rings :s,NEUTRAL
/profiles/m8yfDPibMiamu86hd9hQbsBLsVW,I think that this movie is really good...it's funny and everything...if you like abit of Fantasy this is a great movie to watch^^,NEUTRAL
/profiles/qAghOgHpasl1FRGfz1h9qhkbizw,i can watch this over n over n over......,NEUTRAL
/profiles/ejXTymIG0Hxluq6iGmSgJFwnhXg,Another of my old faves,NEUTRAL
/profiles/Lrkix9HlrsP2iYzsJOfNYHoO,This has always been one of my favourites,NEUTRAL
/profiles/0xRTmJSAjfZmFnyTpvF61u4xie1,"Classic George Lucas, one of the reasons we hold him so high, his best work since the Star Wars Trilogy.",NEUTRAL
/profiles/42zcVDskmhLmTXjSxQsXesLBiPe,love this film.. woz me fave childhood film..,NEUTRAL
/profiles/nxrSDASpYTGpTwLiaeIoVhdBhAz,This is such a great movie!  It was one of my favourites as a kid and it still is.,NEUTRAL
/profiles/1KnieAuxWSpAixQf6qFdjf2puQj,This is a fun family film.The story and characters are great.I highly recommend this movie.,NEUTRAL
/profiles/apBhr1syKSKnfrysJnFzoHPLu2N,love it always have and always will ...anyone who doesnt like it can go fuck them selves!,NEUTRAL
/profiles/orWTDeFJgu94iN4heJfaXuZGs6K,"Yay Willow!  i watched the first time on a tour bus and while everyone else was crying as people died on the other movie, I was laughting my head off!",NEUTRAL
/profiles/zWgh4DHRPujei6qTJyTWNsNkimA,Oh my goodness.  Somewhat creepy.,NEUTRAL
/profiles/apAirDHyMIK8hrRSJjfzoHPLu2N,excellent love it still now and i'm 22,NEUTRAL
/profiles/2dniWouZGHn0T9oSeRFgMF1LuxJ,I watched this my brother when I was little.,NEUTRAL
/profiles/9X9TBxfMzu1ksw8iqKFGOHbdT8X,midgets are ikkle...,NEUTRAL
/profiles/lxMTYpug8fqRHvnHjgH8whPdfor,This was a cute movie! Very good!,NEUTRAL
/profiles/wLef6ahmPhxbsLZTMeTvpuoOSVL,"Grew up with this film, its a classic!",NEUTRAL
/profiles/JB6fq9hvyh4OhVnIKGi4QHAJsby,"cool, i like this film",NEUTRAL
/profiles/or6sDrTJpT9RTNyueGFaDiZVT64,Another classic from those young years,NEUTRAL
/profiles/ZONfn1fKZTmPfaBSNwTXks0VSDX,"always been a great movie, one i want to see again",NEUTRAL
/profiles/ejXTyPFG0HxAFqeSGbhgOiw2iXa,"A charming fantasy that introduces relative newcomer Warwick Davis as a capable leading actor, though his physical appearance clearly keeps him relegated to more supporting roles in later films.",NEUTRAL
/profiles/qAXSOpfpWHlzIRkizgF9NTkRFzV,George you are my hero!!!,NEUTRAL
/profiles/x92hVWHONTNmsrvsyAHw8TWNFjq,"He he he, Madmartigan! He's so funny!",NEUTRAL
/profiles/Lr0TxGIlVFPMhYVIJQuNVSomFvW,i hate this fucking movie.,NEUTRAL
/profiles/zWZT4jtRDTjxs6asJyTWzTNkimA,"Ron Howard has true talent as a director.  Way before any of the huge budget movies were in his reach, he came out with this classic family flick.  Decent story, magic, fair amount of action make this movie tolerable for all ages.  It's no Legend, but still good enough to sit through.  The kids love it more than anything, but there is enough plot to keep adults interested as well.",NEUTRAL
/profiles/YkpiGeS9rT2WCgBIPAfDqi1jH68,cant really remember this,NEUTRAL
/profiles/ZOGTn0iKLSmXHaQFNxsXJS0VSD8,One of my all time favorites.,NEUTRAL
/profiles/OyLTd0Fg2irwuwNulxFB6fMzSkR,I seem to like movies with very short heroes.,NEUTRAL
/profiles/wLdT6dHmvuxRfLYhMeTvQIoaIVl,Classic film. Ron Howard and George Lucas working together can't go wrong.,NEUTRAL
/profiles/x9lsVYTOqsNRurdSyXhw9IWKHjk,A typical fantasy film. Not brilliant.,NEUTRAL
/profiles/gyXTa6FZgFPGhxdh8yINoIm0uDx,"One of my favorite movies for most of my life. Oh, yeah it has Val Kilmer in it!!!!",NEUTRAL
/profiles/wLdT6nTmPhxAhLdIMvFvqHo1hVz,i thought it was cute,NEUTRAL
/profiles/BQRTKkFeoIgwurXF9auAlf1DFVw,Just the cutest and sweetest movie,NEUTRAL
/profiles/nxMiDnhpbFGpTwqIaxsoOsdBhAM,the miget babys are so cute,NEUTRAL
/profiles/qAKTOBFpaslzIR0Sz0i9qhknhzJ,"Oh, man did this movie annoy me!  I wanted to strangle the little fairies, or whatever they were.",NEUTRAL
/profiles/ap4TrDHyLsKnfrysJYIzYFPzI2b,*hugs willow* WILLLOOWWW!!,NEUTRAL
/profiles/KKRTkaFKDi6Yig4H8lI9vFkmT42,I really need to see this again.,NEUTRAL
/profiles/v6LiRviWrSpNs9BSGlT6zfAqfWw,sometimes its just to sow but its still a classic,NEUTRAL
/profiles/v6DSRviW1up8I98sGas6VsAdHWw,"Proves that even though you are a midget, you can still be a good magician",NEUTRAL
/profiles/qAKTOpfpWHl1FRgHzxS9WFknhzk,"its been awhile since i saw this movie, missed some parts.",NEUTRAL
/profiles/nxATDeupkHGpTwVHaRuoVhdXfAg,"bit dated, but rocked hard at the time",NEUTRAL
/profiles/WYeT8WIDOiGgu9XFWMS89SRDsGe,I love Warwick Davis. Is it weird that I think he's hot?,NEUTRAL
/profiles/zWZT4BFRLSjbH6piJYIW6SN1Tma,A lot of fun.  An imaginative world,NEUTRAL
/profiles/ZOGTnauK9fm2SaXiN8HXJS01iDM,amazing... it's a great family film and very funny.,NEUTRAL
/profiles/wLrF6gFmlfxguLZTMjSvlhoa,"This is a Classic as far as I am concerned. Loved it then, love it now. Adventure and Humor. Good Stuff!",NEUTRAL
/profiles/ejAiyasGRSx2fq0IG4IgVfwRFXV,"`Willow' is an entertaining, enlightening film, rich in characterization and metaphor, with a subtle message and a moral that unobtrusively makes a statement about diversity and the value of an individual's contributions to the society of which he is a part; as well as the fact that one person can, indeed, make a difference. Visually stunning, too, it's a transporting experience truly filled with magic, and a journey definitely worth taking.",NEUTRAL
/profiles/qAKTO1Ip4hlNhRGfzgF90SkmSzJ,Another one I loved as a kid and still do,NEUTRAL
/profiles/2dkTWouZGHnlH9VFezugvS1LuxR,I loved this movie from the first scene. The baby is so beautiful.,NEUTRAL
